"2698_1101_73_2000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_2698_1101_73_2000_DC2959","BULK_OH_2698_1101_73_2000_DC2959_ALC16728","2698_1101_73_2000","","22","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.50"
"2698_1101_73_3000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_2698_1101_73_3000_DC2959","BULK_OH_2698_1101_73_3000_DC2959_ALC16728","2698_1101_73_3000","","28","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.50"
"2698_1101_73_4000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_2698_1101_73_4000_DC2959","BULK_OH_2698_1101_73_4000_DC2959_ALC16728","2698_1101_73_4000","","19","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.50"
"2696_1078_890_4000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_2696_1078_890_4000_DC2959","BULK_OH_2696_1078_890_4000_DC2959_ALC16728","2696_1078_890_4000","","5","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.51"
"5495_2418_399_1000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_5495_2418_399_1000_DC2959","BULK_OH_5495_2418_399_1000_DC2959_ALC16728","5495_2418_399_1000","","5","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.51"
"5495_2418_399_2000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_5495_2418_399_2000_DC2959","BULK_OH_5495_2418_399_2000_DC2959_ALC16728","5495_2418_399_2000","","7","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.52"
"5495_2418_399_3000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_5495_2418_399_3000_DC2959","BULK_OH_5495_2418_399_3000_DC2959_ALC16728","5495_2418_399_3000","","7","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.52"
"2162_2544_40_5000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_2162_2544_40_5000_DC2959","BULK_OH_2162_2544_40_5000_DC2959_ALC16728","2162_2544_40_5000","","8","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.52"
"441_2604_73_4000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_441_2604_73_4000_DC2959","BULK_OH_441_2604_73_4000_DC2959_ALC16728","441_2604_73_4000","","5","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.53"
"441_2607_437_1000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_441_2607_437_1000_DC2959","BULK_OH_441_2607_437_1000_DC2959_ALC16728","441_2607_437_1000","","6","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.53"
"1754_3558_73_2000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_1754_3558_73_2000_DC2959","BULK_OH_1754_3558_73_2000_DC2959_ALC16728","1754_3558_73_2000","","5","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.54"
"114_6115_959_3432","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_114_6115_959_3432_DC2959","BULK_OH_114_6115_959_3432_DC2959_ALC16728","114_6115_959_3432","","18","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.54"
"2162_2504_73_2000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_2162_2504_73_2000_DC2959","BULK_OH_2162_2504_73_2000_DC2959_ALC16728","2162_2504_73_2000","","5","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.54"
"2698_1151_73_3000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_2698_1151_73_3000_DC2959","BULK_OH_2698_1151_73_3000_DC2959_ALC16728","2698_1151_73_3000","","16","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.55"
"6495_1149_900_6000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_6495_1149_900_6000_DC2959","BULK_OH_6495_1149_900_6000_DC2959_ALC16728","6495_1149_900_6000","","12","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.55"
"753_3669_73_2000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_753_3669_73_2000_DC2959","BULK_OH_753_3669_73_2000_DC2959_ALC16728","753_3669_73_2000","","5","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.55"
"661_1089_125_3000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_661_1089_125_3000_DC2959","BULK_OH_661_1089_125_3000_DC2959_ALC16728","661_1089_125_3000","","9","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.56"
"236_1673_73_4000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_236_1673_73_4000_DC2959","BULK_OH_236_1673_73_4000_DC2959_ALC16728","236_1673_73_4000","","14","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.56"
"743_2689_12_4000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_743_2689_12_4000_DC2959","BULK_OH_743_2689_12_4000_DC2959_ALC16728","743_2689_12_4000","","6","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.56"
"236_1438_613_4000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_236_1438_613_4000_DC2959","BULK_OH_236_1438_613_4000_DC2959_ALC16728","236_1438_613_4000","","19","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.57"
"701_7817_123_1613","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_701_7817_123_1613_DC2959","BULK_OH_701_7817_123_1613_DC2959_ALC16728","701_7817_123_1613","","5","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.57"
"701_7817_5_1602","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_701_7817_5_1602_DC2959","BULK_OH_701_7817_5_1602_DC2959_ALC16728","701_7817_5_1602","","5","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.57"
"3437_3693_167_8014","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_3437_3693_167_8014_DC2959","BULK_OH_3437_3693_167_8014_DC2959_ALC16728","3437_3693_167_8014","","24","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.58"
"235_1844_615_3000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_235_1844_615_3000_DC2959","BULK_OH_235_1844_615_3000_DC2959_ALC16728","235_1844_615_3000","","66","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.58"
"236_3491_900_2000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_236_3491_900_2000_DC2959","BULK_OH_236_3491_900_2000_DC2959_ALC16728","236_3491_900_2000","","5","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.58"
"3234_3464_900_1000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_3234_3464_900_1000_DC2959","BULK_OH_3234_3464_900_1000_DC2959_ALC16728","3234_3464_900_1000","","5","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.59"
"752_3713_73_1000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_752_3713_73_1000_DC2959","BULK_OH_752_3713_73_1000_DC2959_ALC16728","752_3713_73_1000","","5","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.59"
"701_7776_12_3000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_701_7776_12_3000_DC2959","BULK_OH_701_7776_12_3000_DC2959_ALC16728","701_7776_12_3000","","6","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.47.59"
"3234_1917_100_2000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_3234_1917_100_2000_DC2959","BULK_OH_3234_1917_100_2000_DC2959_ALC16728","3234_1917_100_2000","","20","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.00"
"220_1910_615_4000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_220_1910_615_4000_DC2959","BULK_OH_220_1910_615_4000_DC2959_ALC16728","220_1910_615_4000","","65","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.00"
"220_1910_615_5000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_220_1910_615_5000_DC2959","BULK_OH_220_1910_615_5000_DC2959_ALC16728","220_1910_615_5000","","35","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.00"
"220_3545_900_3000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_220_3545_900_3000_DC2959","BULK_OH_220_3545_900_3000_DC2959_ALC16728","220_3545_900_3000","","8","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.01"
"3232_2129_1_2000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_3232_2129_1_2000_DC2959","BULK_OH_3232_2129_1_2000_DC2959_ALC16728","3232_2129_1_2000","","12","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.01"
"743_2539_230_1000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_743_2539_230_1000_DC2959","BULK_OH_743_2539_230_1000_DC2959_ALC16728","743_2539_230_1000","","5","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.01"
"5493_2705_73_3000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_5493_2705_73_3000_DC2959","BULK_OH_5493_2705_73_3000_DC2959_ALC16728","5493_2705_73_3000","","8","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.02"
"220_38_800_3000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_220_38_800_3000_DC2959","BULK_OH_220_38_800_3000_DC2959_ALC16728","220_38_800_3000","","55","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.02"
"220_38_800_5000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_220_38_800_5000_DC2959","BULK_OH_220_38_800_5000_DC2959_ALC16728","220_38_800_5000","","15","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.02"
"220_1927_100_3000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_220_1927_100_3000_DC2959","BULK_OH_220_1927_100_3000_DC2959_ALC16728","220_1927_100_3000","","60","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.03"
"220_10_300_3000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_220_10_300_3000_DC2959","BULK_OH_220_10_300_3000_DC2959_ALC16728","220_10_300_3000","","57","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.03"
"220_18_410_4000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_220_18_410_4000_DC2959","BULK_OH_220_18_410_4000_DC2959_ALC16728","220_18_410_4000","","10","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.03"
"2693_3370_267_2000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_2693_3370_267_2000_DC2959","BULK_OH_2693_3370_267_2000_DC2959_ALC16728","2693_3370_267_2000","","11","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.04"
"2694_3249_410_2000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_2694_3249_410_2000_DC2959","BULK_OH_2694_3249_410_2000_DC2959_ALC16728","2694_3249_410_2000","","5","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.04"
"2694_3249_410_3000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_2694_3249_410_3000_DC2959","BULK_OH_2694_3249_410_3000_DC2959_ALC16728","2694_3249_410_3000","","5","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.04"
"2694_3249_368_4000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_2694_3249_368_4000_DC2959","BULK_OH_2694_3249_368_4000_DC2959_ALC16728","2694_3249_368_4000","","6","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.05"
"534_9657_200_1000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_534_9657_200_1000_DC2959","BULK_OH_534_9657_200_1000_DC2959_ALC16728","534_9657_200_1000","","5","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.05"
"338_6967_471_2","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_338_6967_471_2_DC2959","BULK_OH_338_6967_471_2_DC2959_ALC16728","338_6967_471_2","","38","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.05"
"338_6967_471_4","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_338_6967_471_4_DC2959","BULK_OH_338_6967_471_4_DC2959_ALC16728","338_6967_471_4","","47","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.06"
"338_6967_471_6","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_338_6967_471_6_DC2959","BULK_OH_338_6967_471_6_DC2959_ALC16728","338_6967_471_6","","45","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.06"
"338_6967_471_8","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_338_6967_471_8_DC2959","BULK_OH_338_6967_471_8_DC2959_ALC16728","338_6967_471_8","","38","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.06"
"338_6967_471_10","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_338_6967_471_10_DC2959","BULK_OH_338_6967_471_10_DC2959_ALC16728","338_6967_471_10","","32","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.07"
"338_6967_471_12","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_338_6967_471_12_DC2959","BULK_OH_338_6967_471_12_DC2959_ALC16728","338_6967_471_12","","25","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.07"
"338_6967_471_14","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_338_6967_471_14_DC2959","BULK_OH_338_6967_471_14_DC2959_ALC16728","338_6967_471_14","","18","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.07"
"338_6967_471_101","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_338_6967_471_101_DC2959","BULK_OH_338_6967_471_101_DC2959_ALC16728","338_6967_471_101","","29","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.08"
"338_6967_471_201","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_338_6967_471_201_DC2959","BULK_OH_338_6967_471_201_DC2959_ALC16728","338_6967_471_201","","21","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.08"
"338_6982_53_18","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_338_6982_53_18_DC2959","BULK_OH_338_6982_53_18_DC2959_ALC16728","338_6982_53_18","","7","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.08"
"1333_7011_857_2","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_1333_7011_857_2_DC2959","BULK_OH_1333_7011_857_2_DC2959_ALC16728","1333_7011_857_2","","54","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.09"
"1333_7011_857_4","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_1333_7011_857_4_DC2959","BULK_OH_1333_7011_857_4_DC2959_ALC16728","1333_7011_857_4","","56","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.09"
"1333_7011_857_6","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_1333_7011_857_6_DC2959","BULK_OH_1333_7011_857_6_DC2959_ALC16728","1333_7011_857_6","","50","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.09"
"1333_7011_857_8","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_1333_7011_857_8_DC2959","BULK_OH_1333_7011_857_8_DC2959_ALC16728","1333_7011_857_8","","43","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.10"
"1333_7011_857_10","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_1333_7011_857_10_DC2959","BULK_OH_1333_7011_857_10_DC2959_ALC16728","1333_7011_857_10","","34","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.10"
"1333_7011_857_12","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_1333_7011_857_12_DC2959","BULK_OH_1333_7011_857_12_DC2959_ALC16728","1333_7011_857_12","","34","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.10"
"1333_7011_857_14","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_1333_7011_857_14_DC2959","BULK_OH_1333_7011_857_14_DC2959_ALC16728","1333_7011_857_14","","26","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.11"
"1333_7011_857_16","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_1333_7011_857_16_DC2959","BULK_OH_1333_7011_857_16_DC2959_ALC16728","1333_7011_857_16","","17","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.11"
"1333_7011_857_101","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_1333_7011_857_101_DC2959","BULK_OH_1333_7011_857_101_DC2959_ALC16728","1333_7011_857_101","","45","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.11"
"1333_7011_857_201","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_1333_7011_857_201_DC2959","BULK_OH_1333_7011_857_201_DC2959_ALC16728","1333_7011_857_201","","32","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.12"
"1333_7011_857_301","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_1333_7011_857_301_DC2959","BULK_OH_1333_7011_857_301_DC2959_ALC16728","1333_7011_857_301","","21","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.12"
"1333_7020_101_2","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_1333_7020_101_2_DC2959","BULK_OH_1333_7020_101_2_DC2959_ALC16728","1333_7020_101_2","","8","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.12"
"1333_7020_101_6","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_1333_7020_101_6_DC2959","BULK_OH_1333_7020_101_6_DC2959_ALC16728","1333_7020_101_6","","7","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.13"
"1333_7020_101_8","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_1333_7020_101_8_DC2959","BULK_OH_1333_7020_101_8_DC2959_ALC16728","1333_7020_101_8","","6","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.13"
"1333_7020_101_101","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_1333_7020_101_101_DC2959","BULK_OH_1333_7020_101_101_DC2959_ALC16728","1333_7020_101_101","","6","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.14"
"381_3208_936_1000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_381_3208_936_1000_DC2959","BULK_OH_381_3208_936_1000_DC2959_ALC16728","381_3208_936_1000","","13","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.14"
"381_3208_936_3000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_381_3208_936_3000_DC2959","BULK_OH_381_3208_936_3000_DC2959_ALC16728","381_3208_936_3000","","25","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.14"
"381_3208_936_4000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_381_3208_936_4000_DC2959","BULK_OH_381_3208_936_4000_DC2959_ALC16728","381_3208_936_4000","","18","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.15"
"381_3218_914_2000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_381_3218_914_2000_DC2959","BULK_OH_381_3218_914_2000_DC2959_ALC16728","381_3218_914_2000","","10","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.15"
"381_3218_914_3000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_381_3218_914_3000_DC2959","BULK_OH_381_3218_914_3000_DC2959_ALC16728","381_3218_914_3000","","16","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.15"
"181_5618_976_5000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_181_5618_976_5000_DC2959","BULK_OH_181_5618_976_5000_DC2959_ALC16728","181_5618_976_5000","","6","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.16"
"181_5618_410_3000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_181_5618_410_3000_DC2959","BULK_OH_181_5618_410_3000_DC2959_ALC16728","181_5618_410_3000","","17","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.16"
"181_5618_410_4000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_181_5618_410_4000_DC2959","BULK_OH_181_5618_410_4000_DC2959_ALC16728","181_5618_410_4000","","15","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.16"
"181_5618_410_6000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_181_5618_410_6000_DC2959","BULK_OH_181_5618_410_6000_DC2959_ALC16728","181_5618_410_6000","","6","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.17"
"181_5618_101_1000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_181_5618_101_1000_DC2959","BULK_OH_181_5618_101_1000_DC2959_ALC16728","181_5618_101_1000","","5","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.17"
"181_5618_101_3000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_181_5618_101_3000_DC2959","BULK_OH_181_5618_101_3000_DC2959_ALC16728","181_5618_101_3000","","9","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.17"
"181_5618_1_1000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_181_5618_1_1000_DC2959","BULK_OH_181_5618_1_1000_DC2959_ALC16728","181_5618_1_1000","","6","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.18"
"181_5618_1_3000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_181_5618_1_3000_DC2959","BULK_OH_181_5618_1_3000_DC2959_ALC16728","181_5618_1_3000","","10","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.18"
"181_5618_1_6000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_181_5618_1_6000_DC2959","BULK_OH_181_5618_1_6000_DC2959_ALC16728","181_5618_1_6000","","5","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.18"
"312_4318_300_2000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_312_4318_300_2000_DC2959","BULK_OH_312_4318_300_2000_DC2959_ALC16728","312_4318_300_2000","","5","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.19"
"312_4329_900_1000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_312_4329_900_1000_DC2959","BULK_OH_312_4329_900_1000_DC2959_ALC16728","312_4329_900_1000","","5","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.19"
"312_4329_900_2000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_312_4329_900_2000_DC2959","BULK_OH_312_4329_900_2000_DC2959_ALC16728","312_4329_900_2000","","9","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.19"
"312_4329_42_2000","AEO_DC_2959","AEO_ST_6900","20231118","20231119","20231122","BULK_OH_312_4329_42_2000_DC2959","BULK_OH_312_4329_42_2000_DC2959_ALC16728","312_4329_42_2000","","7","0","0","16728","1","N","","DEPLOYMENT","0","Manual Import","0000000000"," ","2023-11-18.14.48.20"
